PERFUME_ID,ACCORD,ratio,LOAD_DT
8940,Fruity,27.27,2026-01-19 08:09:15
8940,Fresh,27.27,2026-01-19 08:09:15
8940,Aquatic,27.27,2026-01-19 08:09:15
8941,Citrus,24.29,2026-01-19 08:09:15
8941,Fresh,22.86,2026-01-19 08:09:15
8941,Floral,22.86,2026-01-19 08:09:15
8942,Spicy,21.05,2026-01-19 08:09:15
8942,Oriental,18.42,2026-01-19 08:09:15
8942,Floral,15.79,2026-01-19 08:09:15
8942,Animal,7.89,2026-01-19 08:09:15
8943,Citrus,26.37,2026-01-19 08:09:15
8943,Fresh,26.37,2026-01-19 08:09:15
8944,Green,23.08,2026-01-19 08:09:15
8944,Fruity,20.0,2026-01-19 08:09:15
8944,Fresh,20.0,2026-01-19 08:09:15
8944,Spicy,15.38,2026-01-19 08:09:15
8944,Sweet,15.38,2026-01-19 08:09:15
8945,Fruity,20.83,2026-01-19 08:09:15
8945,Sweet,16.67,2026-01-19 08:09:15
8945,Fresh,16.67,2026-01-19 08:09:15
8945,Floral,16.67,2026-01-19 08:09:15
8946,Floral,29.17,2026-01-19 08:09:15
8946,Fresh,25.0,2026-01-19 08:09:15
8946,Sweet,16.67,2026-01-19 08:09:15
8947,Fresh,23.33,2026-01-19 08:09:15
8947,Spicy,21.67,2026-01-19 08:09:15
8947,Green,20.0,2026-01-19 08:09:15
8947,Citrus,11.67,2026-01-19 08:09:15
8948,Floral,23.5,2026-01-19 08:09:15
8948,Fresh,17.51,2026-01-19 08:09:15
8948,Fruity,15.67,2026-01-19 08:09:15
8948,Powdery,11.98,2026-01-19 08:09:15
8948,Citrus,9.22,2026-01-19 08:09:15
8950,Floral,24.24,2026-01-19 08:09:15
8950,Fresh,15.15,2026-01-19 08:09:15
8950,Woody,12.12,2026-01-19 08:09:15
8950,Green,12.12,2026-01-19 08:09:15
8950,Fruity,12.12,2026-01-19 08:09:15
8951,Spicy,21.05,2026-01-19 08:09:15
8951,Synthetic,15.79,2026-01-19 08:09:15
8951,Sweet,15.79,2026-01-19 08:09:15
8951,Animal,15.79,2026-01-19 08:09:15
8951,Smoky,10.53,2026-01-19 08:09:15
8952,Powdery,25.58,2026-01-19 08:09:15
8952,Green,25.58,2026-01-19 08:09:15
8952,Floral,20.47,2026-01-19 08:09:15
8954,Fresh,28.85,2026-01-19 08:09:15
8954,Floral,25.0,2026-01-19 08:09:15
8954,Aquatic,15.38,2026-01-19 08:09:15
8957,Citrus,20.0,2026-01-19 08:09:15
8957,Synthetic,20.0,2026-01-19 08:09:15
8957,Woody,20.0,2026-01-19 08:09:15
8957,Fresh,20.0,2026-01-19 08:09:15
8957,Earthy,20.0,2026-01-19 08:09:15
8958,Floral,23.26,2026-01-19 08:09:15
8958,Green,18.6,2026-01-19 08:09:15
8958,Powdery,11.63,2026-01-19 08:09:15
8958,Spicy,9.3,2026-01-19 08:09:15
8958,Sweet,9.3,2026-01-19 08:09:15
8958,Woody,9.3,2026-01-19 08:09:15
8959,Green,28.51,2026-01-19 08:09:15
8959,Fresh,19.46,2026-01-19 08:09:15
8959,Floral,14.93,2026-01-19 08:09:15
8960,Floral,25.0,2026-01-19 08:09:15
8960,Spicy,23.21,2026-01-19 08:09:15
8960,Woody,19.64,2026-01-19 08:09:15
8962,Citrus,22.73,2026-01-19 08:09:15
8962,Floral,20.45,2026-01-19 08:09:15
8962,Fresh,18.18,2026-01-19 08:09:15
8963,Sweet,33.33,2026-01-19 08:09:15
8963,Gourmand,33.33,2026-01-19 08:09:15
8964,Floral,26.09,2026-01-19 08:09:15
8964,Powdery,19.57,2026-01-19 08:09:15
8964,Woody,11.23,2026-01-19 08:09:15
8964,Green,10.51,2026-01-19 08:09:15
8964,Creamy,10.14,2026-01-19 08:09:15
8964,Fresh,9.78,2026-01-19 08:09:15
8966,Spicy,18.75,2026-01-19 08:09:15
8966,Green,16.67,2026-01-19 08:09:15
8966,Fresh,16.67,2026-01-19 08:09:15
8966,Fougère,16.67,2026-01-19 08:09:15
8967,Floral,25.68,2026-01-19 08:09:15
8967,Creamy,20.72,2026-01-19 08:09:15
8967,Fruity,15.32,2026-01-19 08:09:15
8967,Fresh,14.41,2026-01-19 08:09:15
8968,Floral,28.21,2026-01-19 08:09:15
8968,Woody,25.64,2026-01-19 08:09:15
8968,Spicy,12.82,2026-01-19 08:09:15
8968,Earthy,12.82,2026-01-19 08:09:15
8969,Fruity,30.0,2026-01-19 08:09:15
8969,Fresh,30.0,2026-01-19 08:09:15
8969,Floral,30.0,2026-01-19 08:09:15
8970,Sweet,27.27,2026-01-19 08:09:15
8970,Creamy,22.73,2026-01-19 08:09:15
8970,Floral,22.73,2026-01-19 08:09:15
8971,Floral,20.2,2026-01-19 08:09:15
8971,Oriental,19.7,2026-01-19 08:09:15
8971,Spicy,17.24,2026-01-19 08:09:15
8971,Resinous,10.34,2026-01-19 08:09:15
8971,Sweet,8.37,2026-01-19 08:09:15
8972,Spicy,26.19,2026-01-19 08:09:15
8972,Sweet,26.19,2026-01-19 08:09:15
8972,Leathery,23.81,2026-01-19 08:09:15
8973,Floral,33.33,2026-01-19 08:09:15
8973,Green,16.67,2026-01-19 08:09:15
8973,Fruity,16.67,2026-01-19 08:09:15
8973,Fresh,16.67,2026-01-19 08:09:15
8973,Aquatic,16.67,2026-01-19 08:09:15
8974,Sweet,23.08,2026-01-19 08:09:15
8974,Floral,23.08,2026-01-19 08:09:15
8974,Spicy,15.38,2026-01-19 08:09:15
8974,Oriental,15.38,2026-01-19 08:09:15
8976,Woody,27.27,2026-01-19 08:09:15
8976,Spicy,20.45,2026-01-19 08:09:15
8976,Sweet,18.18,2026-01-19 08:09:15
8977,Fresh,33.33,2026-01-19 08:09:15
8977,Creamy,33.33,2026-01-19 08:09:15
8977,Floral,33.33,2026-01-19 08:09:15
8978,Floral,24.32,2026-01-19 08:09:15
8978,Green,18.92,2026-01-19 08:09:15
8978,Fresh,18.92,2026-01-19 08:09:15
8978,Fruity,16.22,2026-01-19 08:09:15
8981,Sweet,22.5,2026-01-19 08:09:15
8981,Fruity,22.5,2026-01-19 08:09:15
8981,Gourmand,20.0,2026-01-19 08:09:15
8981,Creamy,20.0,2026-01-19 08:09:15
8982,Floral,27.59,2026-01-19 08:09:15
8982,Woody,20.69,2026-01-19 08:09:15
8982,Fresh,17.24,2026-01-19 08:09:15
8982,Green,13.79,2026-01-19 08:09:15
8983,Floral,24.19,2026-01-19 08:09:15
8983,Woody,19.35,2026-01-19 08:09:15
8983,Fruity,16.67,2026-01-19 08:09:15
8983,Fresh,14.52,2026-01-19 08:09:15
8985,Sweet,28.57,2026-01-19 08:09:15
8985,Synthetic,19.05,2026-01-19 08:09:15
8985,Resinous,19.05,2026-01-19 08:09:15
8986,Woody,21.64,2026-01-19 08:09:15
8986,Floral,17.54,2026-01-19 08:09:15
8986,Spicy,11.7,2026-01-19 08:09:15
8986,Powdery,11.7,2026-01-19 08:09:15
8986,Oriental,7.6,2026-01-19 08:09:15
8986,Resinous,7.02,2026-01-19 08:09:15
8987,Floral,23.53,2026-01-19 08:09:15
8987,Fruity,17.65,2026-01-19 08:09:15
8987,Sweet,14.71,2026-01-19 08:09:15
8987,Fresh,11.76,2026-01-19 08:09:15
8988,Woody,17.65,2026-01-19 08:09:15
8988,Spicy,14.71,2026-01-19 08:09:15
8988,Sweet,14.71,2026-01-19 08:09:15
8988,Powdery,14.71,2026-01-19 08:09:15
8988,Leathery,14.71,2026-01-19 08:09:15
8988,Creamy,14.71,2026-01-19 08:09:15
8989,Green,50.0,2026-01-19 08:09:15
8989,Fresh,50.0,2026-01-19 08:09:15
8990,Fruity,22.58,2026-01-19 08:09:15
8990,Floral,22.58,2026-01-19 08:09:15
8990,Spicy,12.9,2026-01-19 08:09:15
8990,Sweet,9.68,2026-01-19 08:09:15
8990,Powdery,9.68,2026-01-19 08:09:15
8990,Fresh,9.68,2026-01-19 08:09:15
8991,Leathery,24.46,2026-01-19 08:09:15
8991,Spicy,16.85,2026-01-19 08:09:15
8991,Floral,16.3,2026-01-19 08:09:15
8991,Woody,13.04,2026-01-19 08:09:15
8991,Animal,13.04,2026-01-19 08:09:15
8992,Sweet,29.17,2026-01-19 08:09:15
8992,Fruity,29.17,2026-01-19 08:09:15
8995,Leathery,19.05,2026-01-19 08:09:15
8995,Spicy,14.29,2026-01-19 08:09:15
8995,Sweet,14.29,2026-01-19 08:09:15
8995,Green,14.29,2026-01-19 08:09:15
8995,Fruity,14.29,2026-01-19 08:09:15
8995,Fresh,14.29,2026-01-19 08:09:15
8996,Spicy,19.05,2026-01-19 08:09:15
8996,Leathery,16.67,2026-01-19 08:09:15
8996,Green,16.67,2026-01-19 08:09:15
8996,Woody,11.9,2026-01-19 08:09:15
8996,Animal,11.9,2026-01-19 08:09:15
8998,Powdery,23.14,2026-01-19 08:09:15
8998,Floral,22.31,2026-01-19 08:09:15
8999,Synthetic,20.0,2026-01-19 08:09:15
8999,Sweet,20.0,2026-01-19 08:09:15
8999,Fresh,20.0,2026-01-19 08:09:15
8999,Floral,20.0,2026-01-19 08:09:15
8999,Aquatic,20.0,2026-01-19 08:09:15
9000,Sweet,25.0,2026-01-19 08:09:15
9000,Creamy,25.0,2026-01-19 08:09:15
9000,Synthetic,16.67,2026-01-19 08:09:15
9000,Gourmand,16.67,2026-01-19 08:09:15
9001,Spicy,28.57,2026-01-19 08:09:15
9001,Leathery,20.0,2026-01-19 08:09:15
9001,Woody,17.14,2026-01-19 08:09:15
9001,Sweet,11.43,2026-01-19 08:09:15
9001,Resinous,11.43,2026-01-19 08:09:15
9003,Floral,17.39,2026-01-19 08:09:15
9003,Green,13.04,2026-01-19 08:09:15
9003,Citrus,8.7,2026-01-19 08:09:15
9003,Woody,8.7,2026-01-19 08:09:15
9003,Fruity,8.7,2026-01-19 08:09:15
9003,Fougère,8.7,2026-01-19 08:09:15
9003,Earthy,8.7,2026-01-19 08:09:15
9003,Chypre,8.7,2026-01-19 08:09:15
9003,Animal,8.7,2026-01-19 08:09:15
9004,Spicy,28.57,2026-01-19 08:09:15
9004,Sweet,21.43,2026-01-19 08:09:15
9005,Chypre,15.79,2026-01-19 08:09:15
9005,Floral,15.79,2026-01-19 08:09:15
9005,Spicy,10.53,2026-01-19 08:09:15
9005,Resinous,10.53,2026-01-19 08:09:15
9005,Earthy,10.53,2026-01-19 08:09:15
9006,Floral,21.79,2026-01-19 08:09:15
9006,Powdery,16.67,2026-01-19 08:09:15
9006,Earthy,13.46,2026-01-19 08:09:15
9006,Chypre,11.54,2026-01-19 08:09:15
9006,Animal,10.9,2026-01-19 08:09:15
9007,Floral,37.5,2026-01-19 08:09:15
9007,Spicy,25.0,2026-01-19 08:09:15
9007,Woody,25.0,2026-01-19 08:09:15
9009,Spicy,15.0,2026-01-19 08:09:15
9009,Sweet,15.0,2026-01-19 08:09:15
9009,Woody,15.0,2026-01-19 08:09:15
9009,Green,15.0,2026-01-19 08:09:15
9009,Smoky,10.0,2026-01-19 08:09:15
9009,Oriental,10.0,2026-01-19 08:09:15
9010,Fresh,40.0,2026-01-19 08:09:15
9010,Floral,40.0,2026-01-19 08:09:15
9011,Spicy,18.1,2026-01-19 08:09:15
9011,Earthy,18.1,2026-01-19 08:09:15
9011,Oriental,12.38,2026-01-19 08:09:15
9011,Woody,12.38,2026-01-19 08:09:15
9013,Floral,30.0,2026-01-19 08:09:15
9013,Citrus,20.0,2026-01-19 08:09:15
9013,Woody,20.0,2026-01-19 08:09:15
9013,Fresh,20.0,2026-01-19 08:09:15
9014,Floral,21.05,2026-01-19 08:09:15
9014,Fruity,15.79,2026-01-19 08:09:15
9014,Sweet,14.74,2026-01-19 08:09:15
9014,Oriental,13.68,2026-01-19 08:09:15
9014,Spicy,8.42,2026-01-19 08:09:15
9014,Woody,8.42,2026-01-19 08:09:15
9015,Citrus,12.5,2026-01-19 08:09:15
9015,Sweet,12.5,2026-01-19 08:09:15
9015,Green,12.5,2026-01-19 08:09:15
9015,Gourmand,12.5,2026-01-19 08:09:15
9015,Fruity,12.5,2026-01-19 08:09:15
9015,Fresh,12.5,2026-01-19 08:09:15
9015,Creamy,12.5,2026-01-19 08:09:15
9015,Floral,12.5,2026-01-19 08:09:15
9016,Sweet,50.0,2026-01-19 08:09:15
9016,Floral,50.0,2026-01-19 08:09:15
9018,Floral,23.28,2026-01-19 08:09:15
9018,Powdery,17.24,2026-01-19 08:09:15
9018,Creamy,12.93,2026-01-19 08:09:15
9018,Fruity,10.34,2026-01-19 08:09:15
9018,Fresh,9.48,2026-01-19 08:09:15
9018,Citrus,8.62,2026-01-19 08:09:15
9020,Spicy,12.07,2026-01-19 08:09:15
9020,Oriental,12.07,2026-01-19 08:09:15
9020,Resinous,12.07,2026-01-19 08:09:15
9020,Floral,12.07,2026-01-19 08:09:15
9020,Woody,10.34,2026-01-19 08:09:15
9020,Sweet,8.62,2026-01-19 08:09:15
9020,Earthy,8.62,2026-01-19 08:09:15
9022,Floral,25.34,2026-01-19 08:09:15
9022,Powdery,23.53,2026-01-19 08:09:15
9022,Sweet,15.38,2026-01-19 08:09:15
9022,Creamy,10.86,2026-01-19 08:09:15
9023,Citrus,20.0,2026-01-19 08:09:15
9023,Green,20.0,2026-01-19 08:09:15
9023,Fresh,20.0,2026-01-19 08:09:15
9023,Creamy,20.0,2026-01-19 08:09:15
9023,Floral,20.0,2026-01-19 08:09:15
9024,Leathery,23.3,2026-01-19 08:09:15
9024,Powdery,14.6,2026-01-19 08:09:15
9024,Spicy,13.7,2026-01-19 08:09:15
9024,Woody,11.48,2026-01-19 08:09:15
9024,Floral,10.66,2026-01-19 08:09:15
9025,Woody,23.33,2026-01-19 08:09:15
9025,Floral,23.33,2026-01-19 08:09:15
9026,Floral,29.07,2026-01-19 08:09:15
9026,Fresh,19.19,2026-01-19 08:09:15
9026,Fruity,17.44,2026-01-19 08:09:15
9026,Sweet,8.72,2026-01-19 08:09:15
9028,Woody,22.43,2026-01-19 08:09:15
9028,Spicy,20.45,2026-01-19 08:09:15
9028,Leathery,15.83,2026-01-19 08:09:15
9028,Resinous,12.53,2026-01-19 08:09:15
9030,Citrus,33.33,2026-01-19 08:09:15
9030,Fresh,33.33,2026-01-19 08:09:15
9030,Floral,33.33,2026-01-19 08:09:15
9031,Fresh,20.44,2026-01-19 08:09:15
9031,Citrus,19.56,2026-01-19 08:09:15
9031,Fruity,16.44,2026-01-19 08:09:15
9031,Aquatic,11.11,2026-01-19 08:09:15
9031,Synthetic,9.78,2026-01-19 08:09:15
9032,Fresh,19.89,2026-01-19 08:09:15
9032,Floral,18.22,2026-01-19 08:09:15
9032,Woody,14.5,2026-01-19 08:09:15
9032,Citrus,11.71,2026-01-19 08:09:15
9032,Fruity,11.71,2026-01-19 08:09:15
9035,Fresh,24.28,2026-01-19 08:09:15
9035,Floral,17.92,2026-01-19 08:09:15
9035,Synthetic,12.72,2026-01-19 08:09:15
9035,Citrus,10.98,2026-01-19 08:09:15
9035,Spicy,10.4,2026-01-19 08:09:15
9035,Creamy,9.83,2026-01-19 08:09:15
9036,Floral,24.41,2026-01-19 08:09:15
9036,Fresh,19.34,2026-01-19 08:09:15
9036,Fruity,13.48,2026-01-19 08:09:15
9036,Citrus,13.09,2026-01-19 08:09:15
9037,Sweet,27.78,2026-01-19 08:09:15
9037,Floral,22.22,2026-01-19 08:09:15
9037,Synthetic,16.67,2026-01-19 08:09:15
9040,Citrus,22.55,2026-01-19 08:09:15
9040,Woody,21.29,2026-01-19 08:09:15
9040,Fresh,15.66,2026-01-19 08:09:15
9040,Green,12.73,2026-01-19 08:09:15
9041,Green,21.21,2026-01-19 08:09:15
9041,Spicy,18.18,2026-01-19 08:09:15
9041,Floral,18.18,2026-01-19 08:09:15
9041,Fresh,15.15,2026-01-19 08:09:15
9041,Chypre,15.15,2026-01-19 08:09:15
9042,Citrus,12.5,2026-01-19 08:09:15
9042,Spicy,12.5,2026-01-19 08:09:15
9042,Sweet,12.5,2026-01-19 08:09:15
9042,Woody,12.5,2026-01-19 08:09:15
9042,Green,12.5,2026-01-19 08:09:15
9042,Fruity,12.5,2026-01-19 08:09:15
9042,Creamy,12.5,2026-01-19 08:09:15
9042,Floral,12.5,2026-01-19 08:09:15
9043,Sweet,22.07,2026-01-19 08:09:15
9043,Fruity,15.86,2026-01-19 08:09:15
9043,Synthetic,13.1,2026-01-19 08:09:15
9043,Fresh,13.1,2026-01-19 08:09:15
9043,Spicy,7.59,2026-01-19 08:09:15
9043,Woody,7.59,2026-01-19 08:09:15
9043,Gourmand,7.59,2026-01-19 08:09:15
9044,Spicy,20.26,2026-01-19 08:09:15
9044,Fresh,15.86,2026-01-19 08:09:15
9044,Woody,14.32,2026-01-19 08:09:15
9044,Green,14.1,2026-01-19 08:09:15
9044,Powdery,13.22,2026-01-19 08:09:15
9045,Spicy,16.67,2026-01-19 08:09:15
9045,Woody,16.67,2026-01-19 08:09:15
9045,Green,16.67,2026-01-19 08:09:15
9045,Citrus,11.11,2026-01-19 08:09:15
9045,Animal,11.11,2026-01-19 08:09:15
9046,Sweet,22.25,2026-01-19 08:09:15
9046,Fruity,18.43,2026-01-19 08:09:15
9046,Floral,13.71,2026-01-19 08:09:15
9046,Gourmand,12.81,2026-01-19 08:09:15
9046,Oriental,8.31,2026-01-19 08:09:15
9047,Woody,22.6,2026-01-19 08:09:15
9047,Leathery,21.19,2026-01-19 08:09:15
9047,Spicy,19.21,2026-01-19 08:09:15
9047,Resinous,10.45,2026-01-19 08:09:15
9048,Floral,26.58,2026-01-19 08:09:15
9048,Fruity,23.42,2026-01-19 08:09:15
9048,Fresh,21.52,2026-01-19 08:09:15
9049,Sweet,17.65,2026-01-19 08:09:15
9049,Gourmand,17.65,2026-01-19 08:09:15
9049,Creamy,11.76,2026-01-19 08:09:15
9049,Floral,11.76,2026-01-19 08:09:15
9050,Sweet,28.52,2026-01-19 08:09:15
9050,Fruity,26.24,2026-01-19 08:09:15
9050,Floral,20.53,2026-01-19 08:09:15
9051,Leathery,21.45,2026-01-19 08:09:15
9051,Floral,19.24,2026-01-19 08:09:15
9051,Spicy,17.98,2026-01-19 08:09:15
9051,Powdery,12.62,2026-01-19 08:09:15
9052,Fruity,25.53,2026-01-19 08:09:15
9052,Floral,24.82,2026-01-19 08:09:15
9052,Fresh,16.31,2026-01-19 08:09:15
9053,Sweet,33.33,2026-01-19 08:09:15
9053,Woody,33.33,2026-01-19 08:09:15
9053,Floral,33.33,2026-01-19 08:09:15
9054,Citrus,26.01,2026-01-19 08:09:15
9054,Fresh,25.11,2026-01-19 08:09:15
9054,Synthetic,12.56,2026-01-19 08:09:15
9054,Woody,12.11,2026-01-19 08:09:15
9055,Fresh,22.96,2026-01-19 08:09:15
9055,Green,20.74,2026-01-19 08:09:15
9055,Woody,15.56,2026-01-19 08:09:15
9055,Spicy,13.33,2026-01-19 08:09:15
9056,Sweet,25.0,2026-01-19 08:09:15
9056,Floral,25.0,2026-01-19 08:09:15
9056,Oriental,12.5,2026-01-19 08:09:15
9056,Woody,12.5,2026-01-19 08:09:15
9056,Fruity,12.5,2026-01-19 08:09:15
9056,Fresh,12.5,2026-01-19 08:09:15
9057,Woody,23.68,2026-01-19 08:09:15
9057,Spicy,20.39,2026-01-19 08:09:15
9057,Resinous,15.79,2026-01-19 08:09:15
9057,Leathery,14.47,2026-01-19 08:09:15
9058,Sweet,23.84,2026-01-19 08:09:15
9058,Floral,18.21,2026-01-19 08:09:15
9058,Spicy,12.91,2026-01-19 08:09:15
9058,Gourmand,11.59,2026-01-19 08:09:15
9058,Fruity,9.27,2026-01-19 08:09:15
9059,Fruity,25.68,2026-01-19 08:09:15
9059,Floral,24.32,2026-01-19 08:09:15
9059,Sweet,20.27,2026-01-19 08:09:15
9060,Floral,20.0,2026-01-19 08:09:15
9060,Spicy,15.0,2026-01-19 08:09:15
9060,Synthetic,10.0,2026-01-19 08:09:15
9060,Sweet,10.0,2026-01-19 08:09:15
9060,Resinous,10.0,2026-01-19 08:09:15
9060,Fresh,10.0,2026-01-19 08:09:15
9061,Leathery,18.97,2026-01-19 08:09:15
9061,Woody,18.18,2026-01-19 08:09:15
9061,Spicy,14.23,2026-01-19 08:09:15
9061,Floral,12.25,2026-01-19 08:09:15
9061,Powdery,11.46,2026-01-19 08:09:15
9061,Fresh,11.07,2026-01-19 08:09:15
9062,Sweet,28.76,2026-01-19 08:09:15
9062,Powdery,26.55,2026-01-19 08:09:15
9062,Floral,23.01,2026-01-19 08:09:15
9063,Woody,22.73,2026-01-19 08:09:15
9063,Chypre,22.73,2026-01-19 08:09:15
9063,Floral,22.73,2026-01-19 08:09:15
9064,Synthetic,24.5,2026-01-19 08:09:15
9064,Sweet,23.18,2026-01-19 08:09:15
9064,Fruity,13.91,2026-01-19 08:09:15
9064,Spicy,12.58,2026-01-19 08:09:15
9065,Fresh,22.99,2026-01-19 08:09:15
9065,Green,21.53,2026-01-19 08:09:15
9065,Citrus,20.8,2026-01-19 08:09:15
9066,Sweet,26.58,2026-01-19 08:09:15
9066,Fruity,25.68,2026-01-19 08:09:15
9066,Gourmand,16.22,2026-01-19 08:09:15
9068,Synthetic,22.64,2026-01-19 08:09:15
9068,Fresh,22.64,2026-01-19 08:09:15
9068,Citrus,15.09,2026-01-19 08:09:15
9068,Aquatic,12.26,2026-01-19 08:09:15
9070,Fruity,21.21,2026-01-19 08:09:15
9070,Fresh,19.7,2026-01-19 08:09:15
9070,Sweet,15.91,2026-01-19 08:09:15
9070,Synthetic,15.15,2026-01-19 08:09:15
9071,Fresh,26.88,2026-01-19 08:09:15
9071,Aquatic,26.34,2026-01-19 08:09:15
9071,Floral,14.52,2026-01-19 08:09:15
9072,Powdery,25.0,2026-01-19 08:09:15
9072,Floral,25.0,2026-01-19 08:09:15
9072,Sweet,18.75,2026-01-19 08:09:15
9073,Spicy,28.48,2026-01-19 08:09:15
9073,Woody,27.88,2026-01-19 08:09:15
9074,Floral,20.83,2026-01-19 08:09:15
9074,Sweet,16.67,2026-01-19 08:09:15
9074,Fruity,14.29,2026-01-19 08:09:15
9074,Fresh,11.9,2026-01-19 08:09:15
9074,Spicy,11.31,2026-01-19 08:09:15
9076,Floral,24.34,2026-01-19 08:09:15
9076,Creamy,23.28,2026-01-19 08:09:15
9076,Sweet,16.93,2026-01-19 08:09:15
9076,Spicy,11.64,2026-01-19 08:09:15
9078,Fruity,26.24,2026-01-19 08:09:15
9078,Sweet,24.11,2026-01-19 08:09:15
9078,Floral,19.15,2026-01-19 08:09:15
9079,Fresh,20.0,2026-01-19 08:09:15
9079,Citrus,14.12,2026-01-19 08:09:15
9079,Spicy,12.94,2026-01-19 08:09:15
9079,Synthetic,12.94,2026-01-19 08:09:15
9079,Fruity,11.76,2026-01-19 08:09:15
9080,Green,26.67,2026-01-19 08:09:15
9080,Fresh,22.38,2026-01-19 08:09:15
9080,Spicy,20.48,2026-01-19 08:09:15
9081,Floral,66.67,2026-01-19 08:09:15
9082,Sweet,27.82,2026-01-19 08:09:15
9082,Gourmand,22.56,2026-01-19 08:09:15
9082,Spicy,18.8,2026-01-19 08:09:15
9083,Fresh,23.23,2026-01-19 08:09:15
9083,Aquatic,20.2,2026-01-19 08:09:15
9083,Synthetic,16.16,2026-01-19 08:09:15
9083,Citrus,14.14,2026-01-19 08:09:15
9084,Floral,25.84,2026-01-19 08:09:15
9084,Leathery,21.91,2026-01-19 08:09:15
9084,Powdery,19.1,2026-01-19 08:09:15
9084,Fruity,10.11,2026-01-19 08:09:15
9085,Floral,25.0,2026-01-19 08:09:15
9085,Spicy,18.75,2026-01-19 08:09:15
9085,Creamy,12.5,2026-01-19 08:09:15
9086,Sweet,24.59,2026-01-19 08:09:15
9086,Floral,22.13,2026-01-19 08:09:15
9086,Fruity,19.67,2026-01-19 08:09:15
9086,Spicy,11.48,2026-01-19 08:09:15
9087,Floral,27.78,2026-01-19 08:09:15
9087,Fresh,24.69,2026-01-19 08:09:15
9087,Green,14.2,2026-01-19 08:09:15
9087,Spicy,11.11,2026-01-19 08:09:15
9088,Fresh,25.0,2026-01-19 08:09:15
9088,Citrus,22.92,2026-01-19 08:09:15
9088,Aquatic,13.54,2026-01-19 08:09:15
9088,Fruity,9.38,2026-01-19 08:09:15
9088,Spicy,8.33,2026-01-19 08:09:15
9088,Woody,8.33,2026-01-19 08:09:15
9089,Green,25.0,2026-01-19 08:09:15
9089,Fresh,25.0,2026-01-19 08:09:15
9089,Floral,25.0,2026-01-19 08:09:15
9089,Aquatic,25.0,2026-01-19 08:09:15
9090,Floral,20.71,2026-01-19 08:09:15
9090,Fruity,18.34,2026-01-19 08:09:15
9090,Fresh,16.57,2026-01-19 08:09:15
9090,Sweet,12.43,2026-01-19 08:09:15
9090,Synthetic,7.69,2026-01-19 08:09:15
9091,Fresh,16.23,2026-01-19 08:09:15
9091,Woody,14.29,2026-01-19 08:09:15
9091,Citrus,11.04,2026-01-19 08:09:15
9091,Floral,10.39,2026-01-19 08:09:15
9091,Creamy,9.09,2026-01-19 08:09:15
9091,Sweet,8.44,2026-01-19 08:09:15
9091,Synthetic,7.79,2026-01-19 08:09:15
9092,Fresh,21.48,2026-01-19 08:09:15
9092,Citrus,18.52,2026-01-19 08:09:15
9092,Green,14.07,2026-01-19 08:09:15
9092,Fruity,13.33,2026-01-19 08:09:15
9092,Aquatic,10.37,2026-01-19 08:09:15
9094,Fruity,24.19,2026-01-19 08:09:15
9094,Fresh,21.77,2026-01-19 08:09:15
9094,Floral,19.35,2026-01-19 08:09:15
9094,Citrus,10.48,2026-01-19 08:09:15
9095,Fruity,27.17,2026-01-19 08:09:15
9095,Fresh,22.28,2026-01-19 08:09:15
9095,Woody,14.13,2026-01-19 08:09:15
9095,Green,12.5,2026-01-19 08:09:15
9095,Citrus,11.96,2026-01-19 08:09:15
9096,Floral,26.71,2026-01-19 08:09:15
9096,Fresh,24.84,2026-01-19 08:09:15
9096,Fruity,12.42,2026-01-19 08:09:15
9096,Sweet,8.7,2026-01-19 08:09:15
9096,Powdery,8.7,2026-01-19 08:09:15
9098,Synthetic,18.84,2026-01-19 08:09:15
9098,Fresh,18.84,2026-01-19 08:09:15
9098,Woody,15.94,2026-01-19 08:09:15
9098,Sweet,14.49,2026-01-19 08:09:15
9099,Floral,30.77,2026-01-19 08:09:15
9099,Fresh,20.77,2026-01-19 08:09:15
9099,Sweet,14.62,2026-01-19 08:09:15
9099,Aquatic,11.54,2026-01-19 08:09:15
9100,Fresh,23.38,2026-01-19 08:09:15
9100,Citrus,19.48,2026-01-19 08:09:15
9100,Aquatic,16.88,2026-01-19 08:09:15
9100,Fruity,12.99,2026-01-19 08:09:15
9101,Powdery,20.0,2026-01-19 08:09:15
9101,Woody,20.0,2026-01-19 08:09:15
9101,Creamy,20.0,2026-01-19 08:09:15
9101,Spicy,10.0,2026-01-19 08:09:15
9101,Resinous,10.0,2026-01-19 08:09:15
9101,Fresh,10.0,2026-01-19 08:09:15
9101,Floral,10.0,2026-01-19 08:09:15
9102,Floral,26.72,2026-01-19 08:09:15
9102,Fresh,25.95,2026-01-19 08:09:15
9102,Green,13.74,2026-01-19 08:09:15
9102,Citrus,9.16,2026-01-19 08:09:15
9103,Synthetic,18.52,2026-01-19 08:09:15
9103,Fresh,16.67,2026-01-19 08:09:15
9103,Sweet,14.81,2026-01-19 08:09:15
9103,Fruity,11.11,2026-01-19 08:09:15
9103,Spicy,9.26,2026-01-19 08:09:15
9103,Creamy,7.41,2026-01-19 08:09:15
9104,Citrus,26.67,2026-01-19 08:09:15
9104,Fresh,25.0,2026-01-19 08:09:15
9104,Green,23.33,2026-01-19 08:09:15
9105,Fruity,25.0,2026-01-19 08:09:15
9105,Floral,25.0,2026-01-19 08:09:15
