PERFUME_ID,OCCASION,ratio,LOAD_DT
11028,Daily,22.22,2026-01-19 08:38:20
11028,Leisure,22.22,2026-01-19 08:38:20
11032,Daily,20.0,2026-01-19 08:38:20
11032,Leisure,20.0,2026-01-19 08:38:20
11032,Night Out,20.0,2026-01-19 08:38:20
11032,Business,20.0,2026-01-19 08:38:20
11032,Evening,20.0,2026-01-19 08:38:20
11036,Leisure,40.0,2026-01-19 08:38:20
11036,Daily,20.0,2026-01-19 08:38:20
11036,Night Out,20.0,2026-01-19 08:38:20
11036,Business,20.0,2026-01-19 08:38:20
11039,Leisure,26.32,2026-01-19 08:38:20
11039,Daily,21.05,2026-01-19 08:38:20
11039,Business,21.05,2026-01-19 08:38:20
11045,Evening,30.0,2026-01-19 08:38:20
11045,Daily,20.0,2026-01-19 08:38:20
11045,Leisure,20.0,2026-01-19 08:38:20
11045,Night Out,20.0,2026-01-19 08:38:20
11048,Leisure,31.25,2026-01-19 08:38:20
11048,Daily,18.75,2026-01-19 08:38:20
11048,Business,18.75,2026-01-19 08:38:20
11060,Daily,23.53,2026-01-19 08:38:20
11060,Leisure,23.53,2026-01-19 08:38:20
11060,Business,17.65,2026-01-19 08:38:20
11079,Daily,40.0,2026-01-19 08:38:20
11079,Business,40.0,2026-01-19 08:38:20
11079,Leisure,20.0,2026-01-19 08:38:20
11084,Daily,20.0,2026-01-19 08:38:20
11084,Leisure,20.0,2026-01-19 08:38:20
11084,Night Out,20.0,2026-01-19 08:38:20
11084,Business,20.0,2026-01-19 08:38:20
11084,Evening,20.0,2026-01-19 08:38:20
11087,Daily,16.67,2026-01-19 08:38:20
11087,Sport,16.67,2026-01-19 08:38:20
11087,Leisure,16.67,2026-01-19 08:38:20
11087,Night Out,16.67,2026-01-19 08:38:20
11087,Business,16.67,2026-01-19 08:38:20
11087,Evening,16.67,2026-01-19 08:38:20
11103,Daily,40.0,2026-01-19 08:38:20
11103,Sport,20.0,2026-01-19 08:38:20
11103,Leisure,20.0,2026-01-19 08:38:20
11103,Business,20.0,2026-01-19 08:38:20
11106,Daily,30.1,2026-01-19 08:38:20
11106,Leisure,26.21,2026-01-19 08:38:20
11106,Business,23.3,2026-01-19 08:38:20
11106,Sport,20.39,2026-01-19 08:38:20
11108,Leisure,50.0,2026-01-19 08:38:20
11108,Evening,50.0,2026-01-19 08:38:20
11110,Evening,21.59,2026-01-19 08:38:20
11110,Daily,20.45,2026-01-19 08:38:20
11110,Leisure,20.45,2026-01-19 08:38:20
11110,Business,19.32,2026-01-19 08:38:20
11110,Night Out,18.18,2026-01-19 08:38:20
11122,Daily,28.0,2026-01-19 08:38:20
11122,Leisure,20.0,2026-01-19 08:38:20
11122,Business,16.0,2026-01-19 08:38:20
11122,Evening,16.0,2026-01-19 08:38:20
11125,Daily,23.79,2026-01-19 08:38:20
11125,Leisure,22.98,2026-01-19 08:38:20
11125,Business,22.58,2026-01-19 08:38:20
11126,Daily,39.13,2026-01-19 08:38:20
11126,Leisure,34.78,2026-01-19 08:38:20
11128,Leisure,50.0,2026-01-19 08:38:20
11128,Night Out,50.0,2026-01-19 08:38:20
11129,Daily,24.14,2026-01-19 08:38:20
11129,Leisure,24.14,2026-01-19 08:38:20
11129,Evening,19.21,2026-01-19 08:38:20
11129,Night Out,16.75,2026-01-19 08:38:20
11129,Business,15.76,2026-01-19 08:38:20
11133,Evening,26.14,2026-01-19 08:38:20
11133,Night Out,23.86,2026-01-19 08:38:20
11133,Daily,18.75,2026-01-19 08:38:20
11133,Leisure,16.48,2026-01-19 08:38:20
11137,Daily,26.4,2026-01-19 08:38:20
11137,Leisure,24.72,2026-01-19 08:38:20
11137,Business,21.35,2026-01-19 08:38:20
11138,Evening,31.58,2026-01-19 08:38:20
11138,Leisure,26.32,2026-01-19 08:38:20
11138,Night Out,21.05,2026-01-19 08:38:20
11138,Daily,15.79,2026-01-19 08:38:20
11145,Daily,27.71,2026-01-19 08:38:20
11145,Leisure,27.71,2026-01-19 08:38:20
11145,Business,25.3,2026-01-19 08:38:20
11149,Daily,22.86,2026-01-19 08:38:20
11149,Leisure,20.0,2026-01-19 08:38:20
11149,Evening,20.0,2026-01-19 08:38:20
11149,Night Out,18.57,2026-01-19 08:38:20
11149,Business,18.57,2026-01-19 08:38:20
11150,Leisure,25.0,2026-01-19 08:38:20
11150,Daily,20.0,2026-01-19 08:38:20
11150,Business,20.0,2026-01-19 08:38:20
11150,Night Out,17.5,2026-01-19 08:38:20
11150,Evening,17.5,2026-01-19 08:38:20
11153,Leisure,26.36,2026-01-19 08:38:20
11153,Daily,23.64,2026-01-19 08:38:20
11153,Business,21.82,2026-01-19 08:38:20
11153,Evening,17.27,2026-01-19 08:38:20
11154,Daily,38.89,2026-01-19 08:38:20
11154,Leisure,33.33,2026-01-19 08:38:20
11157,Daily,29.6,2026-01-19 08:38:20
11157,Leisure,24.8,2026-01-19 08:38:20
11157,Business,24.0,2026-01-19 08:38:20
11162,Evening,26.67,2026-01-19 08:38:20
11162,Daily,20.0,2026-01-19 08:38:20
11162,Leisure,20.0,2026-01-19 08:38:20
11165,Daily,27.2,2026-01-19 08:38:20
11165,Leisure,26.4,2026-01-19 08:38:20
11165,Business,24.8,2026-01-19 08:38:20
11166,Daily,32.0,2026-01-19 08:38:20
11166,Sport,24.0,2026-01-19 08:38:20
11166,Leisure,24.0,2026-01-19 08:38:20
11166,Business,20.0,2026-01-19 08:38:20
11169,Daily,27.67,2026-01-19 08:38:20
11169,Leisure,25.16,2026-01-19 08:38:20
11169,Business,22.01,2026-01-19 08:38:20
11170,Leisure,33.33,2026-01-19 08:38:20
11170,Daily,22.22,2026-01-19 08:38:20
11170,Night Out,22.22,2026-01-19 08:38:20
11173,Daily,27.35,2026-01-19 08:38:20
11173,Leisure,25.64,2026-01-19 08:38:20
11173,Business,24.79,2026-01-19 08:38:20
11177,Leisure,27.87,2026-01-19 08:38:20
11177,Daily,22.95,2026-01-19 08:38:20
11177,Business,21.31,2026-01-19 08:38:20
11178,Leisure,40.0,2026-01-19 08:38:20
11178,Daily,30.0,2026-01-19 08:38:20
11181,Daily,28.23,2026-01-19 08:38:20
11181,Business,25.0,2026-01-19 08:38:20
11181,Leisure,23.39,2026-01-19 08:38:20
11185,Daily,27.27,2026-01-19 08:38:20
11185,Leisure,26.14,2026-01-19 08:38:20
11185,Business,20.45,2026-01-19 08:38:20
11186,Daily,33.33,2026-01-19 08:38:20
11186,Sport,16.67,2026-01-19 08:38:20
11186,Leisure,16.67,2026-01-19 08:38:20
11186,Business,16.67,2026-01-19 08:38:20
11186,Evening,16.67,2026-01-19 08:38:20
11190,Daily,29.41,2026-01-19 08:38:20
11190,Leisure,23.53,2026-01-19 08:38:20
11190,Night Out,23.53,2026-01-19 08:38:20
11190,Evening,17.65,2026-01-19 08:38:20
11193,Night Out,40.0,2026-01-19 08:38:20
11193,Evening,40.0,2026-01-19 08:38:20
11193,Daily,20.0,2026-01-19 08:38:20
11194,Daily,26.58,2026-01-19 08:38:20
11194,Leisure,26.58,2026-01-19 08:38:20
11194,Business,25.32,2026-01-19 08:38:20
11197,Leisure,33.33,2026-01-19 08:38:20
11197,Daily,16.67,2026-01-19 08:38:20
11197,Night Out,16.67,2026-01-19 08:38:20
11197,Business,16.67,2026-01-19 08:38:20
11198,Leisure,26.6,2026-01-19 08:38:20
11198,Daily,24.47,2026-01-19 08:38:20
11198,Business,22.34,2026-01-19 08:38:20
11202,Leisure,26.25,2026-01-19 08:38:20
11202,Daily,25.0,2026-01-19 08:38:20
11202,Business,20.0,2026-01-19 08:38:20
11205,Daily,37.5,2026-01-19 08:38:20
11205,Leisure,25.0,2026-01-19 08:38:20
11206,Daily,16.67,2026-01-19 08:38:20
11206,Sport,16.67,2026-01-19 08:38:20
11206,Leisure,16.67,2026-01-19 08:38:20
11206,Night Out,16.67,2026-01-19 08:38:20
11206,Business,16.67,2026-01-19 08:38:20
11206,Evening,16.67,2026-01-19 08:38:20
11209,Daily,22.22,2026-01-19 08:38:20
11209,Leisure,22.22,2026-01-19 08:38:20
11209,Night Out,22.22,2026-01-19 08:38:20
11209,Evening,22.22,2026-01-19 08:38:20
11217,Leisure,50.0,2026-01-19 08:38:20
11217,Evening,50.0,2026-01-19 08:38:20
11221,Daily,30.0,2026-01-19 08:38:20
11221,Leisure,20.0,2026-01-19 08:38:20
11221,Business,20.0,2026-01-19 08:38:20
11231,Daily,27.27,2026-01-19 08:38:20
11231,Leisure,27.27,2026-01-19 08:38:20
11231,Business,27.27,2026-01-19 08:38:20
11231,Sport,18.18,2026-01-19 08:38:20
11243,Leisure,30.0,2026-01-19 08:38:20
11243,Daily,20.0,2026-01-19 08:38:20
11243,Business,20.0,2026-01-19 08:38:20
11243,Evening,20.0,2026-01-19 08:38:20
11247,Daily,33.33,2026-01-19 08:38:20
11247,Leisure,16.67,2026-01-19 08:38:20
11247,Night Out,16.67,2026-01-19 08:38:20
11247,Business,16.67,2026-01-19 08:38:20
11247,Evening,16.67,2026-01-19 08:38:20
11252,Daily,36.36,2026-01-19 08:38:20
11252,Leisure,27.27,2026-01-19 08:38:20
11252,Business,27.27,2026-01-19 08:38:20
11263,Daily,27.27,2026-01-19 08:38:20
11263,Leisure,27.27,2026-01-19 08:38:20
11263,Business,27.27,2026-01-19 08:38:20
11267,Daily,28.57,2026-01-19 08:38:20
11267,Leisure,28.57,2026-01-19 08:38:20
11267,Business,21.43,2026-01-19 08:38:20
11272,Leisure,25.0,2026-01-19 08:38:20
11272,Night Out,25.0,2026-01-19 08:38:20
11272,Business,25.0,2026-01-19 08:38:20
11272,Evening,25.0,2026-01-19 08:38:20
11280,Leisure,66.67,2026-01-19 08:38:20
11280,Daily,33.33,2026-01-19 08:38:20
11286,Daily,50.0,2026-01-19 08:38:20
11286,Leisure,25.0,2026-01-19 08:38:20
11286,Business,25.0,2026-01-19 08:38:20
11287,Daily,28.57,2026-01-19 08:38:20
11287,Business,26.53,2026-01-19 08:38:20
11287,Leisure,24.49,2026-01-19 08:38:20
11288,Night Out,22.21,2026-01-19 08:38:20
11288,Evening,21.22,2026-01-19 08:38:20
11288,Leisure,21.17,2026-01-19 08:38:20
11288,Daily,18.27,2026-01-19 08:38:20
11290,Evening,66.67,2026-01-19 08:38:20
11290,Night Out,33.33,2026-01-19 08:38:20
11291,Daily,23.21,2026-01-19 08:38:20
11291,Evening,23.21,2026-01-19 08:38:20
11291,Leisure,19.64,2026-01-19 08:38:20
11291,Night Out,19.64,2026-01-19 08:38:20
11292,Night Out,36.37,2026-01-19 08:38:20
11292,Evening,32.26,2026-01-19 08:38:20
11292,Leisure,19.24,2026-01-19 08:38:20
11294,Night Out,29.76,2026-01-19 08:38:20
11294,Evening,27.38,2026-01-19 08:38:20
11294,Leisure,17.86,2026-01-19 08:38:20
11296,Night Out,33.97,2026-01-19 08:38:20
11296,Evening,33.52,2026-01-19 08:38:20
11296,Leisure,18.76,2026-01-19 08:38:20
11299,Leisure,31.94,2026-01-19 08:38:20
11299,Daily,29.17,2026-01-19 08:38:20
11299,Business,22.22,2026-01-19 08:38:20
11300,Leisure,25.44,2026-01-19 08:38:20
11300,Night Out,23.04,2026-01-19 08:38:20
11300,Evening,21.84,2026-01-19 08:38:20
11300,Daily,19.26,2026-01-19 08:38:20
11303,Daily,30.14,2026-01-19 08:38:20
11303,Leisure,30.14,2026-01-19 08:38:20
11303,Business,26.03,2026-01-19 08:38:20
11304,Leisure,31.26,2026-01-19 08:38:20
11304,Daily,25.37,2026-01-19 08:38:20
11306,Daily,27.27,2026-01-19 08:38:20
11306,Leisure,18.18,2026-01-19 08:38:20
11306,Night Out,18.18,2026-01-19 08:38:20
11306,Evening,18.18,2026-01-19 08:38:20
11307,Evening,32.0,2026-01-19 08:38:20
11307,Night Out,28.0,2026-01-19 08:38:20
11307,Leisure,18.0,2026-01-19 08:38:20
11308,Leisure,28.92,2026-01-19 08:38:20
11308,Daily,20.97,2026-01-19 08:38:20
11308,Night Out,18.01,2026-01-19 08:38:20
11310,Leisure,28.24,2026-01-19 08:38:20
11310,Sport,24.12,2026-01-19 08:38:20
11310,Daily,21.18,2026-01-19 08:38:20
11310,Business,15.29,2026-01-19 08:38:20
11311,Leisure,26.76,2026-01-19 08:38:20
11311,Daily,23.94,2026-01-19 08:38:20
11311,Business,22.54,2026-01-19 08:38:20
11312,Night Out,27.89,2026-01-19 08:38:20
11312,Evening,26.72,2026-01-19 08:38:20
11312,Leisure,20.35,2026-01-19 08:38:20
11312,Daily,15.66,2026-01-19 08:38:20
11314,Leisure,28.67,2026-01-19 08:38:20
11314,Daily,24.48,2026-01-19 08:38:20
11314,Business,17.48,2026-01-19 08:38:20
11315,Daily,29.85,2026-01-19 08:38:20
11315,Business,26.87,2026-01-19 08:38:20
11315,Leisure,25.37,2026-01-19 08:38:20
11316,Evening,31.22,2026-01-19 08:38:20
11316,Night Out,31.12,2026-01-19 08:38:20
11316,Leisure,16.88,2026-01-19 08:38:20
11320,Night Out,30.24,2026-01-19 08:38:20
11320,Evening,27.4,2026-01-19 08:38:20
11320,Leisure,22.9,2026-01-19 08:38:20
11322,Leisure,26.8,2026-01-19 08:38:20
11322,Daily,24.74,2026-01-19 08:38:20
11322,Sport,19.59,2026-01-19 08:38:20
11322,Business,16.49,2026-01-19 08:38:20
11323,Leisure,29.85,2026-01-19 08:38:20
11323,Daily,28.36,2026-01-19 08:38:20
11323,Business,20.9,2026-01-19 08:38:20
11324,Night Out,28.2,2026-01-19 08:38:20
11324,Evening,27.36,2026-01-19 08:38:20
11324,Leisure,18.01,2026-01-19 08:38:20
11324,Daily,16.33,2026-01-19 08:38:20
11326,Daily,23.68,2026-01-19 08:38:20
11326,Leisure,22.37,2026-01-19 08:38:20
11326,Business,17.76,2026-01-19 08:38:20
11326,Sport,16.45,2026-01-19 08:38:20
11327,Daily,26.76,2026-01-19 08:38:20
11327,Leisure,25.35,2026-01-19 08:38:20
11327,Business,25.35,2026-01-19 08:38:20
11328,Night Out,32.96,2026-01-19 08:38:20
11328,Evening,32.96,2026-01-19 08:38:20
11328,Leisure,17.04,2026-01-19 08:38:20
11330,Daily,28.0,2026-01-19 08:38:20
11330,Leisure,24.8,2026-01-19 08:38:20
11330,Business,22.4,2026-01-19 08:38:20
11331,Leisure,29.63,2026-01-19 08:38:20
11331,Daily,27.78,2026-01-19 08:38:20
11331,Business,24.07,2026-01-19 08:38:20
11332,Evening,29.0,2026-01-19 08:38:20
11332,Night Out,28.5,2026-01-19 08:38:20
11332,Leisure,21.69,2026-01-19 08:38:20
11335,Leisure,30.0,2026-01-19 08:38:20
11335,Daily,26.0,2026-01-19 08:38:20
11335,Business,24.0,2026-01-19 08:38:20
11336,Evening,31.52,2026-01-19 08:38:20
11336,Night Out,30.98,2026-01-19 08:38:20
11336,Leisure,19.57,2026-01-19 08:38:20
11338,Leisure,30.77,2026-01-19 08:38:20
11338,Daily,28.21,2026-01-19 08:38:20
11338,Business,25.64,2026-01-19 08:38:20
11338,Sport,15.38,2026-01-19 08:38:20
11339,Evening,28.8,2026-01-19 08:38:20
11339,Night Out,25.6,2026-01-19 08:38:20
11339,Daily,17.6,2026-01-19 08:38:20
11339,Leisure,16.8,2026-01-19 08:38:20
11340,Night Out,27.91,2026-01-19 08:38:20
11340,Evening,27.51,2026-01-19 08:38:20
11340,Leisure,20.88,2026-01-19 08:38:20
11342,Leisure,28.12,2026-01-19 08:38:20
11342,Daily,21.88,2026-01-19 08:38:20
11342,Night Out,21.88,2026-01-19 08:38:20
11342,Evening,15.62,2026-01-19 08:38:20
11343,Leisure,27.5,2026-01-19 08:38:20
11343,Business,25.0,2026-01-19 08:38:20
11343,Daily,20.0,2026-01-19 08:38:20
11344,Night Out,25.09,2026-01-19 08:38:20
11344,Evening,24.91,2026-01-19 08:38:20
11344,Leisure,21.63,2026-01-19 08:38:20
11344,Daily,15.4,2026-01-19 08:38:20
11346,Leisure,30.77,2026-01-19 08:38:20
11346,Business,21.15,2026-01-19 08:38:20
11346,Daily,17.31,2026-01-19 08:38:20
11346,Night Out,15.38,2026-01-19 08:38:20
11346,Evening,15.38,2026-01-19 08:38:20
11347,Leisure,27.03,2026-01-19 08:38:20
11347,Daily,24.32,2026-01-19 08:38:20
11347,Business,21.62,2026-01-19 08:38:20
11348,Night Out,32.92,2026-01-19 08:38:20
11348,Evening,32.0,2026-01-19 08:38:20
11348,Leisure,16.62,2026-01-19 08:38:20
11351,Daily,25.58,2026-01-19 08:38:20
11351,Leisure,24.03,2026-01-19 08:38:20
11351,Business,21.71,2026-01-19 08:38:20
11352,Leisure,24.04,2026-01-19 08:38:20
11352,Night Out,21.21,2026-01-19 08:38:20
11352,Evening,20.2,2026-01-19 08:38:20
11352,Daily,20.0,2026-01-19 08:38:20
11354,Leisure,29.63,2026-01-19 08:38:20
11354,Daily,25.93,2026-01-19 08:38:20
11354,Business,22.22,2026-01-19 08:38:20
11355,Evening,42.5,2026-01-19 08:38:20
11355,Night Out,40.0,2026-01-19 08:38:20
11356,Night Out,25.85,2026-01-19 08:38:20
11356,Leisure,25.25,2026-01-19 08:38:20
11356,Evening,21.24,2026-01-19 08:38:20
11356,Daily,18.04,2026-01-19 08:38:20
11358,Leisure,29.79,2026-01-19 08:38:20
11358,Business,29.79,2026-01-19 08:38:20
11358,Daily,27.66,2026-01-19 08:38:20
11359,Leisure,25.0,2026-01-19 08:38:20
11359,Daily,23.48,2026-01-19 08:38:20
11359,Business,23.48,2026-01-19 08:38:20
11360,Leisure,26.81,2026-01-19 08:38:20
11360,Daily,25.17,2026-01-19 08:38:20
11360,Business,19.11,2026-01-19 08:38:20
11362,Night Out,32.14,2026-01-19 08:38:20
11362,Evening,32.14,2026-01-19 08:38:20
11363,Daily,24.14,2026-01-19 08:38:20
11363,Leisure,24.14,2026-01-19 08:38:20
11363,Business,21.55,2026-01-19 08:38:20
11363,Night Out,17.24,2026-01-19 08:38:20
11364,Evening,34.43,2026-01-19 08:38:20
11364,Night Out,32.63,2026-01-19 08:38:20
11364,Leisure,16.17,2026-01-19 08:38:20
11367,Leisure,22.81,2026-01-19 08:38:20
11367,Business,22.81,2026-01-19 08:38:20
11367,Daily,21.05,2026-01-19 08:38:20
11367,Evening,17.54,2026-01-19 08:38:20
11367,Night Out,15.79,2026-01-19 08:38:20
11368,Night Out,29.04,2026-01-19 08:38:20
11368,Evening,28.77,2026-01-19 08:38:20
11368,Leisure,19.45,2026-01-19 08:38:20
11371,Leisure,30.0,2026-01-19 08:38:20
11371,Daily,26.67,2026-01-19 08:38:20
11371,Business,21.67,2026-01-19 08:38:20
11372,Night Out,26.96,2026-01-19 08:38:20
11372,Evening,25.65,2026-01-19 08:38:20
11372,Leisure,19.9,2026-01-19 08:38:20
11375,Night Out,29.17,2026-01-19 08:38:20
11375,Evening,29.17,2026-01-19 08:38:20
11375,Leisure,18.06,2026-01-19 08:38:20
11375,Business,15.28,2026-01-19 08:38:20
11376,Evening,31.72,2026-01-19 08:38:20
11376,Night Out,30.51,2026-01-19 08:38:20
11376,Leisure,15.25,2026-01-19 08:38:20
11379,Leisure,22.4,2026-01-19 08:38:20
11379,Daily,20.8,2026-01-19 08:38:20
11379,Evening,20.8,2026-01-19 08:38:20
11379,Night Out,18.4,2026-01-19 08:38:20
11379,Business,17.6,2026-01-19 08:38:20
11383,Leisure,26.0,2026-01-19 08:38:20
11383,Daily,25.0,2026-01-19 08:38:20
11383,Business,22.0,2026-01-19 08:38:20
11384,Leisure,29.11,2026-01-19 08:38:20
11384,Daily,23.45,2026-01-19 08:38:20
11384,Night Out,15.36,2026-01-19 08:38:20
11387,Leisure,25.58,2026-01-19 08:38:20
11387,Daily,23.26,2026-01-19 08:38:20
11387,Business,22.09,2026-01-19 08:38:20
11387,Sport,15.12,2026-01-19 08:38:20
11388,Leisure,27.31,2026-01-19 08:38:20
11388,Daily,21.4,2026-01-19 08:38:20
11391,Daily,25.0,2026-01-19 08:38:20
11391,Leisure,21.88,2026-01-19 08:38:20
11391,Business,21.88,2026-01-19 08:38:20
11392,Evening,36.65,2026-01-19 08:38:20
11392,Night Out,36.25,2026-01-19 08:38:20
11392,Leisure,18.33,2026-01-19 08:38:20
11394,Night Out,24.24,2026-01-19 08:38:20
11394,Evening,24.24,2026-01-19 08:38:20
11394,Leisure,21.21,2026-01-19 08:38:20
11394,Daily,18.18,2026-01-19 08:38:20
11395,Night Out,30.67,2026-01-19 08:38:20
11395,Evening,29.33,2026-01-19 08:38:20
11395,Leisure,20.0,2026-01-19 08:38:20
11398,Leisure,25.0,2026-01-19 08:38:20
11398,Night Out,25.0,2026-01-19 08:38:20
11398,Evening,25.0,2026-01-19 08:38:20
11399,Leisure,27.03,2026-01-19 08:38:20
11399,Daily,26.13,2026-01-19 08:38:20
11399,Business,24.32,2026-01-19 08:38:20
11400,Leisure,26.28,2026-01-19 08:38:20
11400,Night Out,21.79,2026-01-19 08:38:20
11400,Evening,20.83,2026-01-19 08:38:20
11400,Daily,20.19,2026-01-19 08:38:20
11404,Leisure,24.43,2026-01-19 08:38:20
11404,Night Out,23.98,2026-01-19 08:38:20
11404,Evening,22.62,2026-01-19 08:38:20
11404,Daily,18.55,2026-01-19 08:38:20
11407,Leisure,28.3,2026-01-19 08:38:20
11407,Daily,26.42,2026-01-19 08:38:20
11407,Business,22.64,2026-01-19 08:38:20
11408,Leisure,29.02,2026-01-19 08:38:20
11408,Daily,25.49,2026-01-19 08:38:20
11408,Business,20.0,2026-01-19 08:38:20
11410,Daily,33.33,2026-01-19 08:38:20
11410,Leisure,33.33,2026-01-19 08:38:20
11410,Business,26.67,2026-01-19 08:38:20
11411,Evening,25.0,2026-01-19 08:38:20
11411,Leisure,22.22,2026-01-19 08:38:20
11411,Night Out,22.22,2026-01-19 08:38:20
11411,Daily,19.44,2026-01-19 08:38:20
11414,Night Out,40.0,2026-01-19 08:38:20
11414,Evening,40.0,2026-01-19 08:38:20
11414,Leisure,20.0,2026-01-19 08:38:20
11415,Leisure,25.3,2026-01-19 08:38:20
11415,Daily,22.89,2026-01-19 08:38:20
11415,Business,20.48,2026-01-19 08:38:20
11415,Night Out,16.87,2026-01-19 08:38:20
11417,Leisure,25.71,2026-01-19 08:38:20
11417,Daily,20.95,2026-01-19 08:38:20
11417,Night Out,17.14,2026-01-19 08:38:20
11418,Daily,20.0,2026-01-19 08:38:20
11418,Leisure,20.0,2026-01-19 08:38:20
11418,Night Out,20.0,2026-01-19 08:38:20
11418,Evening,20.0,2026-01-19 08:38:20
11419,Night Out,22.58,2026-01-19 08:38:20
11419,Leisure,21.51,2026-01-19 08:38:20
11419,Evening,19.35,2026-01-19 08:38:20
11419,Daily,18.28,2026-01-19 08:38:20
11419,Business,18.28,2026-01-19 08:38:20
11421,Night Out,31.15,2026-01-19 08:38:20
11421,Evening,30.6,2026-01-19 08:38:20
11421,Leisure,20.77,2026-01-19 08:38:20
11422,Night Out,33.33,2026-01-19 08:38:20
11422,Evening,33.33,2026-01-19 08:38:20
11422,Daily,16.67,2026-01-19 08:38:20
11422,Leisure,16.67,2026-01-19 08:38:20
11423,Leisure,25.4,2026-01-19 08:38:20
11423,Business,22.22,2026-01-19 08:38:20
11423,Daily,19.05,2026-01-19 08:38:20
11423,Night Out,17.46,2026-01-19 08:38:20
11423,Evening,15.87,2026-01-19 08:38:20
11425,Night Out,33.1,2026-01-19 08:38:20
11425,Evening,31.72,2026-01-19 08:38:20
11425,Leisure,15.17,2026-01-19 08:38:20
11428,Daily,26.23,2026-01-19 08:38:20
11428,Leisure,26.23,2026-01-19 08:38:20
11428,Business,24.59,2026-01-19 08:38:20
11428,Sport,18.03,2026-01-19 08:38:20
11429,Night Out,24.31,2026-01-19 08:38:20
11429,Evening,23.61,2026-01-19 08:38:20
11429,Leisure,22.22,2026-01-19 08:38:20
11429,Daily,15.97,2026-01-19 08:38:20
11432,Daily,27.14,2026-01-19 08:38:20
11432,Leisure,22.86,2026-01-19 08:38:20
11432,Business,22.86,2026-01-19 08:38:20
11433,Night Out,22.81,2026-01-19 08:38:20
11433,Evening,21.64,2026-01-19 08:38:20
11433,Leisure,20.47,2026-01-19 08:38:20
11433,Daily,18.13,2026-01-19 08:38:20
11433,Business,16.96,2026-01-19 08:38:20
11436,Daily,27.69,2026-01-19 08:38:20
11436,Leisure,26.15,2026-01-19 08:38:20
11436,Business,23.08,2026-01-19 08:38:20
11437,Evening,26.8,2026-01-19 08:38:20
11437,Night Out,25.49,2026-01-19 08:38:20
11437,Leisure,20.92,2026-01-19 08:38:20
11437,Daily,16.99,2026-01-19 08:38:20
11440,Leisure,37.5,2026-01-19 08:38:20
11440,Daily,25.0,2026-01-19 08:38:20
11440,Business,21.88,2026-01-19 08:38:20
11441,Leisure,25.37,2026-01-19 08:38:20
11441,Business,24.63,2026-01-19 08:38:20
11441,Daily,22.39,2026-01-19 08:38:20
11445,Night Out,27.78,2026-01-19 08:38:20
11445,Leisure,23.81,2026-01-19 08:38:20
11445,Evening,23.81,2026-01-19 08:38:20
11448,Business,23.61,2026-01-19 08:38:20
11448,Night Out,22.22,2026-01-19 08:38:20
11448,Leisure,19.44,2026-01-19 08:38:20
11448,Evening,18.06,2026-01-19 08:38:20
11448,Daily,16.67,2026-01-19 08:38:20
11449,Evening,25.44,2026-01-19 08:38:20
11449,Night Out,23.68,2026-01-19 08:38:20
11449,Leisure,21.93,2026-01-19 08:38:20
11449,Daily,16.67,2026-01-19 08:38:20
11451,Leisure,26.56,2026-01-19 08:38:20
11451,Business,21.88,2026-01-19 08:38:20
11451,Daily,20.31,2026-01-19 08:38:20
11451,Sport,18.75,2026-01-19 08:38:20
11453,Leisure,23.91,2026-01-19 08:38:20
11453,Night Out,22.83,2026-01-19 08:38:20
11453,Evening,21.74,2026-01-19 08:38:20
11453,Daily,17.39,2026-01-19 08:38:20
11454,Daily,26.52,2026-01-19 08:38:20
11454,Leisure,25.42,2026-01-19 08:38:20
11454,Business,20.88,2026-01-19 08:38:20
11455,Leisure,29.69,2026-01-19 08:38:20
11455,Business,25.0,2026-01-19 08:38:20
11455,Daily,23.44,2026-01-19 08:38:20
11455,Sport,21.88,2026-01-19 08:38:20
11457,Night Out,22.48,2026-01-19 08:38:20
11457,Evening,22.48,2026-01-19 08:38:20
11457,Daily,21.71,2026-01-19 08:38:20
11457,Leisure,20.16,2026-01-19 08:38:20
11458,Daily,25.76,2026-01-19 08:38:20
11458,Leisure,25.35,2026-01-19 08:38:20
11458,Business,22.29,2026-01-19 08:38:20
11459,Business,21.43,2026-01-19 08:38:20
11459,Sport,17.86,2026-01-19 08:38:20
11459,Leisure,17.86,2026-01-19 08:38:20
11459,Night Out,17.86,2026-01-19 08:38:20
11461,Business,25.0,2026-01-19 08:38:20
11461,Leisure,23.75,2026-01-19 08:38:20
11461,Daily,17.5,2026-01-19 08:38:20
11461,Night Out,15.0,2026-01-19 08:38:20
11462,Daily,21.43,2026-01-19 08:38:20
11462,Leisure,19.05,2026-01-19 08:38:20
11462,Night Out,19.05,2026-01-19 08:38:20
11462,Business,19.05,2026-01-19 08:38:20
11462,Evening,16.67,2026-01-19 08:38:20
11464,Daily,27.61,2026-01-19 08:38:20
11464,Leisure,26.5,2026-01-19 08:38:20
11464,Business,23.33,2026-01-19 08:38:20
11465,Evening,29.59,2026-01-19 08:38:20
11465,Night Out,22.45,2026-01-19 08:38:20
11465,Leisure,21.43,2026-01-19 08:38:20
11465,Daily,15.31,2026-01-19 08:38:20
11467,Leisure,30.19,2026-01-19 08:38:20
11467,Daily,28.3,2026-01-19 08:38:20
11467,Business,20.75,2026-01-19 08:38:20
11468,Daily,26.98,2026-01-19 08:38:20
11468,Leisure,25.14,2026-01-19 08:38:20
